0,1,2,3,4,5,6,7,8,9,10,11
70.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.5,7.5,0.0,0.0
62.68,0.0,10.47,0.0,0.0,0.0,10.43,0.0,0.0,0.0,0.0,16.42
69.5,0.0,12.1,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,0.0
43.65,0.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,51.86,0.0,0.0
0.0,0.0,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,62.5,0.0
61.8,0.0,15.17,0.0,0.0,0.0,0.0,0.0,23.03,0.0,0.0,0.0
59.3,0.0,11.6,0.0,0.0,0.0,7.9,0.0,0.0,21.2,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0
74.25,0.0,0.0,0.0,0.0,0.0,14.85,0.0,0.0,0.0,0.0,10.9
60.59,0.0,0.0,0.0,0.0,0.0,39.41,0.0,0.0,0.0,0.0,0.0
70.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0
64.64,0.0,8.67,0.0,0.0,0.0,0.0,0.0,0.031,26.66,0.0,0.0
65.31,0.38,9.98,0.0,0.0,0.0,6.58,2.18,4.41,5.82,0.0,5.35
74.22,0.0,0.0,0.0,0.0,0.0,25.68,0.0,0.0,0.0,0.0,0.1
81.77,0.59,8.63,3.42,0.081,0.027000000000000003,1.8,1.67,1.06,0.92,0.023,0.0
80.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
82.45,0.0,0.0,0.0,0.0,0.0,17.55,0.0,0.0,0.0,0.0,0.0
74.83,0.0,0.64,0.0,0.15,0.33,10.27,0.0,3.01,10.76,0.0,0.0
40.71,0.0,0.0,0.0,0.0,0.0,28.91,0.0,0.0,25.31,5.07,0.0
84.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0
75.0,0.0,12.5,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0
75.38,0.0,12.58,0.027000000000000003,0.0,0.0,11.93,0.013999999999999999,0.013000000000000001,0.047,0.0,0.0
66.49,0.0,16.71,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0
61.5,0.0,0.0,0.0,0.0,0.0,21.0,0.0,17.5,0.0,0.0,0.0
92.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0
72.4,0.0,12.2,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0
88.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,45.0,0.0
80.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,20.0,0.0,34.0,0.0
50.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,6.25,25.0,0.0,0.0
44.75,0.0,0.0,5.05,8.25,0.0,0.0,0.0,0.0,41.95,0.0,0.0
60.91,0.0,0.32,0.0,0.0,0.0,17.76,0.0,0.0,21.01,0.0,0.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
77.29,0.0,3.66,0.0,0.0,0.0,18.74,0.0,0.0,0.31,0.0,0.0
73.69,0.0,3.6,0.0,0.95,0.0,0.0,7.59,7.06,7.11,0.0,0.0
48.05,0.0,18.88,0.0,0.0,0.0,0.0,0.0,15.92,17.16,0.0,0.0
53.16,35.54,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
69.81,0.0,0.0,0.0,0.0,0.0,19.04,0.0,0.0,11.15,0.0,0.0
60.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,15.0,4.0,0.0,0.0
79.79,0.0,8.83,0.0,0.0,0.0,3.03,3.6,1.62,1.34,0.0,1.79
83.73,0.0,0.0,0.0,0.0,0.0,0.0,16.27,0.0,0.0,0.0,0.0
0.0,0.0,24.0,0.0,0.0,0.0,38.5,0.0,0.0,0.0,37.5,0.0
69.77,0.0,5.91,0.0,0.0,0.0,0.0,0.0,0.0,24.32,0.0,0.0
69.6,0.0,0.0,0.0,0.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0
64.71,0.0,0.0,0.0,0.0,0.0,35.29,0.0,0.0,0.0,0.0,0.0
72.0,0.0,1.1,0.0,0.0,0.0,12.6,0.2,5.5,8.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,49.0,0.0
50.0,0.0,10.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,60.0,0.0
76.48,0.0,0.0,0.0,0.0,0.0,9.27,0.0,14.25,0.0,0.0,0.0
74.11,0.0,13.38,0.0,0.0,0.0,11.83,0.0,0.18,0.5,0.0,0.0
76.18,0.0,4.31,0.0,0.039,0.0,11.64,0.0,0.0,7.83,0.0,0.0
50.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
71.49,0.052000000000000005,1.32,0.0,0.11,0.0,12.87,0.78,3.2,10.18,0.0,0.0
49.13,0.0,12.18,0.069,0.0,0.0,0.12,0.013000000000000001,10.65,27.83,0.0,0.0
72.03,0.0,0.87,0.0,0.0,0.0,12.44,0.0,5.15,9.51,0.0,0.0
38.7,11.0,12.5,0.0,0.0,37.8,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,22.5,0.0,55.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,44.83,5.06,0.0,0.0,50.11,0.0
68.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
67.22,0.0,7.5,0.0,0.25,0.0,7.22,0.0,7.42,10.39,0.0,0.0
83.3,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0
75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
70.4,0.0,7.4,0.0,0.0,0.0,18.5,0.0,3.7,0.0,0.0,0.0
50.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
66.7,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0
21.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
75.62,0.0,0.58,0.0,0.0,0.0,23.8,0.0,0.0,0.0,0.0,0.0
52.72,0.0,2.98,0.0,0.0,0.0,44.31,0.0,0.0,0.0,0.0,0.0
66.67,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0
50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,14.2,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,0.0,42.5,0.0
73.06,0.0,1.98,0.0,0.0,0.0,1.53,10.51,5.95,6.97,0.0,0.0
35.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0
31.03,0.0,17.64,0.0,0.0,0.0,0.0,0.0,0.0,51.33,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0
51.04,0.0,0.0,0.0,0.0,21.62,0.0,0.0,0.0,27.34,0.0,0.0
68.9,0.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0,0.0,0.0,0.0
79.0,0.0,0.59,0.0,0.0,0.0,9.76,1.6,1.5,7.55,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0
62.11,7.12,0.0,0.0,0.0,0.0,30.76,0.0,0.0,0.0,0.0,0.0
75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
76.19,0.0,3.2,0.0,0.9,0.0,0.0,8.67,4.05,6.99,0.0,0.0
62.6,0.0,5.2,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,16.6
39.1,11.2,12.5,0.0,0.0,37.2,0.0,0.0,0.0,0.0,0.0,0.0
58.3,0.0,9.8,0.0,0.0,0.0,20.8,0.4,9.9,0.8,0.0,0.0
87.18,0.0,0.0,0.0,0.0,0.0,0.0,12.82,0.0,0.0,0.0,0.0
46.26,0.0,0.0,0.0,0.0,0.0,15.42,0.0,0.0,0.0,0.0,38.32
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.54,0.0,18.54,0.0,0.0,0.0,0.0,0.0,32.46,5.46,0.0,0.0
60.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0
41.76,0.0,9.52,0.0,0.0,4.22,0.0,0.0,17.16,27.34,0.0,0.0
71.97,0.0,9.37,0.0,0.0,0.0,18.66,0.0,0.0,0.0,0.0,0.0
76.34,0.0,0.22,0.0,0.0,0.0,17.16,0.0,6.28,0.0,0.0,0.0
70.6,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0
0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
64.48,0.0,0.0,0.0,0.0,0.0,12.91,12.93,0.0,9.68,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
76.55,0.0,0.0,0.0,0.0,0.0,12.24,0.0,0.0,11.21,0.0,0.0
55.7,0.0,11.3,0.0,0.0,23.6,9.4,0.0,0.0,0.0,0.0,0.0
66.67,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0
67.5,0.0,12.5,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
60.0,15.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
68.49,0.0,2.57,1.8,0.0,0.0,13.39,0.0,2.63,11.12,0.0,0.0
68.1,0.0,4.7,0.0,0.0,0.0,19.7,0.0,0.0,7.5,0.0,0.0
60.21,9.06,0.0,0.0,0.0,0.0,0.0,30.73,0.0,0.0,0.0,0.0
50.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,0.0,0.0
72.27,0.0,1.71,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0
72.52,0.0,1.39,0.0,0.0,0.0,13.93,0.0,5.39,6.76,0.0,0.0
85.39,0.0,0.0,0.0,0.0,0.0,14.61,0.0,0.0,0.0,0.0,0.0
64.72,0.0,2.53,0.0,0.0,0.0,32.74,0.0,0.0,0.0,0.0,0.0
1.59,0.04,6.66,0.0,0.22,0.0,0.0,0.06,0.62,32.86,57.95,0.0
70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8,2.2,0.0,0.0
62.0,0.0,19.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,3.0,0.0
60.0,0.0,16.5,0.0,0.0,0.0,17.5,0.0,0.0,0.0,6.0,0.0
70.0,0.0,1.11,0.0,0.0,0.0,15.07,0.0,5.76,8.06,0.0,0.0
0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,0.0,0.0,60.0,0.0
60.0,0.0,10.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
71.5,0.0,12.9,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,50.01,0.0,0.0,0.0,49.99,0.0
0.0,0.0,8.8,5.3,0.0,0.0,23.4,0.0,0.0,28.1,34.4,0.0
0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,70.0,0.0
45.0,25.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
65.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
68.06,0.0,0.0,0.0,0.0,0.0,5.08,0.0,0.0,22.44,4.43,0.0
75.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.75,6.25,0.0,0.0
94.28,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0
70.55,0.0,5.08,0.0,0.0,0.0,13.02,0.0,11.35,0.0,0.0,0.0
66.46,11.41,0.0,0.0,0.0,0.0,0.0,22.13,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.5,3.4,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.1,0.0,0.0
86.99,0.0,0.0,0.0,0.0,0.0,0.0,13.01,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.14,0.0,0.0,0.0,0.0,0.0,7.53,0.0,33.33,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,12.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,50.0,0.0
87.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,26.67,0.0,0.0,0.0,0.0,0.0,0.0,53.33,0.0,0.0
49.83,0.0,0.0,0.0,0.34,0.0,0.0,0.0,24.91,24.92,0.0,0.0
67.12,0.0,8.01,0.0,0.0,0.0,6.84,0.0,6.03,12.0,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0
68.17,0.0,7.11,0.0,0.0,0.0,13.51,2.4,5.41,3.2,0.2,0.0
56.0,30.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,60.0,0.0
48.85,0.71,10.24,8.73,0.0,0.0,2.97,0.38,11.0,9.5,0.067,7.55
71.43,0.0,0.0,0.0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0
58.0,0.5,9.7,0.0,0.0,0.0,20.5,0.5,10.4,0.4,0.0,0.0
30.0,30.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,15.0,10.0,0.0,0.0
0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
44.86,0.0,0.0,0.0,0.0,0.0,23.56,0.0,0.0,26.04,5.54,0.0
4.8,63.8,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,28.6,0.0
0.0,68.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,22.0,0.0
61.53,7.69,0.0,0.0,0.0,0.0,30.78,0.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.1,11.4,12.4,0.0,0.0,36.1,0.0,0.0,0.0,0.0,0.0,0.0
77.09,0.0,0.66,0.0,0.0,0.0,9.54,2.39,0.0,10.32,0.0,0.0
63.07,0.0,10.51,0.0,0.0,0.0,0.0,10.15,0.0,0.0,0.0,16.27
66.97,0.0,3.4,0.0,0.0,0.0,15.42,0.0,12.11,2.1,0.0,0.0
77.1,0.0,0.0,0.0,0.0,0.0,5.98,5.9,0.0,11.02,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,27.1,0.0,0.0,0.0,0.0,0.0,6.9,59.2,0.0,0.0
50.09,0.0,0.0,0.0,0.0,0.0,0.0,6.16,0.0,43.75,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
61.0,0.0,11.5,0.0,0.0,0.0,18.5,1.5,7.2,0.3,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,1.0,0.0,0.0
62.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,25.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,0.0
46.2,0.0,0.0,0.0,0.0,0.0,24.3,0.0,0.0,26.9,2.6,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,4.7,0.0,0.0,0.0,0.0,15.0,0.0,0.0,13.3,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
79.85,0.0,0.0,0.0,0.0,0.0,13.36,6.79,0.0,0.0,0.0,0.0
80.96,0.0,7.58,0.0,0.0,0.0,4.19,2.69,0.0,0.0,4.58,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.9,0.0,0.0,0.0,0.0,0.0,37.1,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,50.0,0.0
62.5,5.5,21.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
74.77,0.0,0.14,0.0,0.053,0.0,24.8,0.0,0.0,0.23,0.0,0.0
67.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,30.6,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,60.0,0.0
14.6,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,56.9,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.14,0.0,0.0,0.0,0.0,0.0,42.86,0.0,0.0,0.0,0.0,0.0
70.2,0.0,11.73,0.0,0.0,0.0,11.68,0.0,0.0,0.0,0.0,6.39
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.02,0.0,0.59,0.0,0.0,0.0,13.48,0.63,3.7,9.58,0.0,0.0
0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,69.9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,25.25,0.0,0.0,30.55,44.2,0.0
13.14,0.0,23.69,0.0,0.0,0.0,0.0,0.0,0.0,63.17,0.0,0.0
74.88,0.0,0.0,0.0,0.0,0.0,15.49,0.0,0.0,9.63,0.0,0.0
72.43,0.0,6.08,0.0,0.0,0.0,9.14,0.0,0.0,12.34,0.0,0.0
70.39,0.0,0.0,0.0,0.0,0.0,16.14,13.47,0.0,0.0,0.0,0.0
68.23,0.0,0.0,0.0,0.0,0.0,24.25,0.0,0.0,7.52,0.0,0.0
65.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,12.5,0.0,0.0
61.0,0.0,9.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.7,41.65,0.0,0.0,0.0,41.65,0.0
25.0,50.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
60.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,29.0,45.0,0.0
71.93,0.0,0.0,0.0,0.0,0.0,12.25,0.0,8.11,7.71,0.0,0.0
67.0,0.0,0.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
42.11,0.0,31.58,0.0,0.0,0.0,0.0,0.0,0.0,26.32,0.0,0.0
69.89,0.0,2.37,0.0,0.0,0.0,11.18,4.53,3.22,8.82,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,20.0,45.0,0.0
71.8,0.0,1.18,0.0,0.0,0.0,15.09,0.64,4.19,7.1,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
79.6,0.0,8.16,0.0,0.0,0.0,8.57,3.67,0.0,0.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,60.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0
46.54,0.0,0.0,0.0,0.0,0.0,16.13,0.0,0.0,37.33,0.0,0.0
49.7,0.0,25.2,0.0,0.0,0.0,25.1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8,0.0,21.8,0.0,6.7,0.0,0.0,0.0,70.7,0.0
46.72,0.0,12.42,0.0,0.0,0.0,0.0,0.0,0.0,40.86,0.0,0.0
86.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
71.0,0.3,10.0,0.0,0.0,0.0,12.3,2.1,3.8,0.5,0.0,0.0
66.19,0.38,10.11,0.0,0.0,0.0,6.67,2.21,4.47,5.9,0.0,4.08
50.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,62.5,0.0
68.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,6.0,4.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,0.0,54.8,2.6
72.5,0.3,10.5,0.0,0.0,0.0,12.3,1.1,2.8,0.5,0.0,0.0
68.26,0.0,0.0,0.0,0.0,0.0,24.41,0.0,7.33,0.0,0.0,0.0
60.0,0.0,15.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
66.67,0.0,0.0,0.0,0.0,0.0,18.33,0.0,0.0,15.0,0.0,0.0
0.0,0.0,1.0,0.0,23.83,0.0,0.0,0.0,0.0,0.0,75.17,0.0
0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,82.8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
65.55,0.0,4.87,0.0,0.35,0.0,3.76,1.5,5.48,18.49,0.0,0.0
59.49,0.6,11.57,0.0,0.0,0.0,9.12,4.8,2.82,2.55,0.0,9.05
0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,20.0,50.0,0.0
0.0,0.0,0.0,0.0,4.0,0.0,14.0,0.0,23.0,16.0,43.0,0.0
61.91,0.62,12.04,0.0,0.0,0.0,9.5,5.0,2.93,2.65,0.0,5.34
43.0,8.0,13.0,0.0,0.0,16.0,0.0,0.0,20.0,0.0,0.0,0.0
49.4,0.0,0.0,0.0,0.0,0.0,6.6,6.6,0.0,36.3,1.1,0.0
50.0,0.0,13.48,0.0,0.0,0.0,0.0,0.0,11.51,25.0,0.0,0.0
72.98,0.0,0.65,3.72,7.41,0.0,15.17,0.0,0.0,0.07400000000000001,0.0,0.0
0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,30.0,0.0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,39.5,0.0,0.0,55.5,0.0
73.02,0.0,2.69,0.0,0.72,0.0,0.0,8.14,2.22,13.21,0.0,0.0
72.11,0.083,1.52,0.0,0.087,0.0,11.81,1.23,4.15,9.01,0.0,0.0
0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,35.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,40.0,0.0
50.0,20.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
74.84,0.0,0.12,0.0,0.053,0.0,23.36,0.0,0.0,1.63,0.0,0.0
70.44,0.0,0.34,0.0,0.0,0.0,1.38,0.0,13.3,14.54,0.0,0.0
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
60.56,0.0,5.08,0.0,0.0,0.0,3.53,2.26,28.57,0.0,0.0,0.0
38.86,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,41.64,0.0,0.0
0.0,0.0,0.0,0.0,0.0,30.11,33.0,0.0,0.0,0.0,36.89,0.0
53.36,0.0,0.0,0.0,0.0,0.0,20.19,0.0,0.0,26.45,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
65.93,0.0,0.0,0.0,0.0,0.0,18.84,0.0,7.28,7.95,0.0,0.0
71.31,0.0,0.44,0.0,0.037000000000000005,0.0,12.61,0.16,5.79,9.51,0.0,0.15
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,0.0,0.0
68.84,0.057999999999999996,0.85,0.0,0.009000000000000001,0.0,14.48,0.004,2.91,12.84,0.0,0.0
0.0,0.0,0.0,0.0,31.27,0.0,0.0,0.0,0.0,14.49,54.25,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,84.3,0.0
85.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
70.6,0.3,10.4,0.0,0.0,0.0,12.3,2.1,3.8,0.5,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,13.0,0.0,0.0,0.0
50.0,0.0,28.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
